Generation,Round,Node,simple_AoD,greedy_AoD,heuristic_AoD,simple_rank,greedy_rank,heuristic_rank
41.0,25.0,30.0,87.44444444444444,94.11111111111111,94.11111111111111,27.366666666666667,29.733333333333334,29.666666666666668
42.0,25.0,30.0,76.8888888888889,86.55555555555556,86.55555555555556,26.233333333333334,29.6,29.566666666666666
43.0,25.0,30.0,86.66666666666669,92.66666666666667,95.0,27.466666666666665,29.666666666666668,29.6
44.0,25.0,30.0,84.00000000000001,91.88888888888889,91.77777777777777,27.766666666666666,29.666666666666668,29.7
45.0,25.0,30.0,84.77777777777777,95.0,95.0,28.0,29.8,29.766666666666666
46.0,25.0,30.0,87.66666666666667,95.44444444444444,97.55555555555557,28.1,29.8,29.766666666666666
47.0,25.0,30.0,82.44444444444444,91.00000000000001,93.44444444444443,27.8,29.633333333333333,29.566666666666666
48.0,25.0,30.0,84.0,90.44444444444443,90.44444444444443,27.566666666666666,29.566666666666666,29.533333333333335
49.0,25.0,30.0,87.33333333333334,95.77777777777777,95.77777777777777,28.133333333333333,29.866666666666667,29.8
50.0,25.0,30.0,83.77777777777777,97.66666666666667,97.66666666666667,27.466666666666665,29.966666666666665,29.966666666666665
51.0,25.0,30.0,86.22222222222223,94.77777777777779,94.77777777777779,28.266666666666666,29.7,29.666666666666668
52.0,25.0,30.0,87.11111111111113,89.44444444444444,89.44444444444444,28.133333333333333,29.5,29.466666666666665
53.0,25.0,30.0,86.11111111111111,90.0,95.22222222222223,27.033333333333335,29.8,29.7
54.0,25.0,30.0,81.55555555555556,97.33333333333333,97.33333333333333,27.2,29.966666666666665,29.966666666666665
55.0,25.0,30.0,84.2222222222222,92.55555555555557,92.55555555555557,26.566666666666666,29.5,29.466666666666665
56.0,25.0,30.0,82.55555555555553,88.00000000000001,90.55555555555557,26.133333333333333,29.666666666666668,29.633333333333333
57.0,25.0,30.0,83.22222222222221,88.66666666666667,88.66666666666667,27.4,29.566666666666666,29.466666666666665
58.0,25.0,30.0,84.7777777777778,86.77777777777777,89.55555555555556,27.166666666666668,29.466666666666665,29.4
59.0,25.0,30.0,85.44444444444444,94.55555555555556,94.22222222222221,27.3,29.7,29.7
60.0,25.0,30.0,84.77777777777777,94.55555555555557,97.0,28.466666666666665,29.933333333333334,29.866666666666667
61.0,25.0,30.0,87.55555555555556,91.55555555555556,91.55555555555556,27.533333333333335,29.7,29.666666666666668
62.0,25.0,30.0,84.77777777777777,95.33333333333331,95.33333333333331,26.866666666666667,29.7,29.7
63.0,25.0,30.0,78.44444444444443,89.77777777777777,95.88888888888889,26.233333333333334,29.7,29.466666666666665
64.0,25.0,30.0,87.44444444444443,92.44444444444443,92.44444444444443,27.8,29.4,29.366666666666667
65.0,25.0,30.0,81.55555555555556,92.55555555555556,95.44444444444443,28.133333333333333,29.8,29.733333333333334
66.0,25.0,30.0,88.11111111111111,95.77777777777779,98.11111111111111,27.566666666666666,29.966666666666665,29.9
67.0,25.0,30.0,87.77777777777779,92.33333333333333,92.33333333333333,28.166666666666668,29.7,29.666666666666668
68.0,25.0,30.0,88.1111111111111,92.55555555555556,92.55555555555556,27.866666666666667,29.566666666666666,29.5
69.0,25.0,30.0,86.44444444444444,94.88888888888889,97.88888888888889,27.633333333333333,29.9,29.833333333333332
70.0,25.0,30.0,83.0,92.22222222222221,94.22222222222221,28.466666666666665,29.7,29.633333333333333
71.0,25.0,30.0,91.55555555555556,92.66666666666667,92.66666666666667,27.933333333333334,29.6,29.6
72.0,25.0,30.0,82.22222222222221,92.55555555555556,95.22222222222221,26.7,29.866666666666667,29.766666666666666
73.0,25.0,30.0,80.33333333333333,89.1111111111111,91.33333333333333,26.166666666666668,29.633333333333333,29.566666666666666
74.0,25.0,30.0,84.2222222222222,88.33333333333333,90.1111111111111,26.733333333333334,29.666666666666668,29.5
75.0,25.0,30.0,90.0,95.33333333333333,95.33333333333333,28.333333333333332,29.866666666666667,29.8
76.0,25.0,30.0,84.66666666666667,92.11111111111111,92.0,26.5,29.666666666666668,29.666666666666668
77.0,25.0,30.0,84.0,95.55555555555556,95.55555555555556,26.966666666666665,29.733333333333334,29.733333333333334
78.0,25.0,30.0,89.44444444444443,90.33333333333333,90.33333333333333,27.966666666666665,29.566666666666666,29.566666666666666
79.0,25.0,30.0,86.44444444444443,97.1111111111111,97.1111111111111,27.5,29.633333333333333,29.633333333333333
80.0,25.0,30.0,83.55555555555557,92.55555555555556,92.44444444444443,27.2,29.766666666666666,29.766666666666666
81.0,25.0,30.0,83.33333333333331,92.11111111111111,92.11111111111111,27.4,29.7,29.7
82.0,25.0,30.0,85.33333333333333,95.66666666666667,95.66666666666667,27.0,29.5,29.5
83.0,25.0,30.0,81.66666666666669,88.33333333333333,92.22222222222223,26.7,29.533333333333335,29.466666666666665
84.0,25.0,30.0,77.22222222222223,87.88888888888889,87.88888888888889,25.7,29.5,29.466666666666665
85.0,25.0,30.0,86.66666666666669,91.55555555555556,93.88888888888889,27.9,29.666666666666668,29.566666666666666
86.0,25.0,30.0,87.0,89.1111111111111,89.1111111111111,28.1,29.266666666666666,29.266666666666666
87.0,25.0,30.0,83.88888888888889,92.44444444444444,92.66666666666669,28.0,29.7,29.566666666666666
88.0,25.0,30.0,86.66666666666667,87.88888888888889,87.88888888888889,28.1,29.5,29.433333333333334
89.0,25.0,30.0,85.22222222222223,94.22222222222223,94.22222222222223,27.833333333333332,29.766666666666666,29.733333333333334
90.0,25.0,30.0,80.55555555555556,90.0,90.0,26.766666666666666,29.666666666666668,29.6
91.0,25.0,30.0,87.44444444444447,98.11111111111111,98.11111111111111,27.733333333333334,29.8,29.8
92.0,25.0,30.0,86.88888888888889,87.22222222222221,87.33333333333331,28.0,29.6,29.466666666666665
93.0,25.0,30.0,81.1111111111111,91.11111111111111,91.11111111111111,27.3,29.6,29.533333333333335
94.0,25.0,30.0,86.44444444444443,93.0,95.33333333333333,27.4,29.833333333333332,29.8
95.0,25.0,30.0,84.55555555555557,92.99999999999999,92.99999999999999,27.233333333333334,29.833333333333332,29.666666666666668
96.0,25.0,30.0,83.11111111111111,94.88888888888889,94.88888888888889,27.833333333333332,29.733333333333334,29.733333333333334
97.0,25.0,30.0,83.55555555555556,93.0,93.0,26.466666666666665,29.566666666666666,29.6
98.0,25.0,30.0,83.55555555555553,88.88888888888889,88.88888888888889,27.566666666666666,29.733333333333334,29.6
99.0,25.0,30.0,86.7777777777778,95.88888888888889,95.77777777777779,27.666666666666668,29.8,29.8
100.0,25.0,30.0,85.22222222222221,90.22222222222221,92.22222222222221,27.3,29.666666666666668,29.6
