Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
27,17,8,Heuristic,488,952,1105
27,18,5,Greedy,400,1000,1081
27,18,5,Heuristic,400,1000,1081
27,19,0,Simple,448,1064,1057
27,19,1,Simple,520,1160,1242
27,20,6,Simple,472,928,1108
27,22,2,Greedy,400,864,470
27,22,2,Heuristic,400,864,470
27,22,5,Simple,496,1320,1081
27,26,2,Simple,584,1184,470
27,27,3,Greedy,456,1104,593
27,27,3,Heuristic,456,1104,593
27,30,3,Simple,576,1344,593
28,13,6,Greedy,288,512,629
28,13,6,Heuristic,288,512,629
28,14,4,Greedy,312,704,830
28,14,4,Heuristic,312,704,830
28,15,0,Simple,392,736,871
28,15,4,Simple,336,784,919
28,15,8,Greedy,336,768,903
28,15,8,Heuristic,336,768,903
28,16,0,Greedy,456,808,952
28,16,0,Heuristic,456,808,952
28,16,1,Simple,400,888,1032
28,16,2,Greedy,272,552,477
28,16,2,Heuristic,272,552,477
28,16,9,Simple,352,776,920
28,17,1,Greedy,432,960,1113
28,17,1,Heuristic,432,960,1113
28,18,5,Greedy,520,936,1098
28,18,5,Heuristic,520,936,1098
28,18,9,Greedy,456,920,1082
28,18,9,Heuristic,456,920,1082
28,19,5,Simple,568,1016,1098
28,19,7,Greedy,448,960,1131
28,19,7,Heuristic,448,960,1131
28,19,8,Simple,496,1088,1170
28,20,3,Greedy,368,808,907
28,20,3,Heuristic,368,808,907
28,22,6,Simple,576,1232,896
28,23,7,Simple,624,1280,1220
28,27,2,Simple,592,1432,477
28,30,3,Simple,704,1608,907
29,7,1,Greedy,64,312,375
29,7,1,Heuristic,64,312,375
29,8,5,Greedy,88,392,464
29,8,5,Heuristic,88,392,464
29,8,8,Greedy,104,392,464
29,8,8,Heuristic,104,392,464
29,8,9,Greedy,168,400,472
29,8,9,Heuristic,168,400,472
29,9,4,Greedy,144,424,505
29,9,4,Heuristic,144,424,505
29,10,0,Greedy,96,384,401
29,10,0,Heuristic,96,384,401
29,11,6,Greedy,144,496,595
29,11,6,Heuristic,144,496,595
29,11,7,Greedy,144,408,507
29,11,7,Heuristic,144,408,507
29,16,2,Greedy,200,656,451
29,17,2,Heuristic,224,736,451
29,18,3,Greedy,288,768,443
29,19,5,Simple,424,1272,464
29,21,3,Heuristic,392,1008,443
29,24,1,Simple,560,1672,731
29,24,8,Simple,576,1672,642
29,25,0,Simple,576,1584,401
29,25,4,Simple,680,1704,683
29,26,7,Simple,656,1608,1397
29,27,3,Simple,576,1488,443
29,27,6,Simple,624,1776,1129
29,28,9,Simple,816,2000,739
29,29,2,Simple,576,1696,451
30,6,4,Greedy,48,208,262
30,6,4,Heuristic,48,208,262
30,7,8,Greedy,128,304,367
30,7,8,Heuristic,128,304,367
30,8,0,Greedy,56,320,392
30,8,0,Heuristic,56,320,392
30,8,1,Greedy,104,424,496
30,8,1,Heuristic,104,424,496
30,8,5,Greedy,112,376,448
30,8,5,Heuristic,112,376,448
30,8,6,Greedy,104,288,360
30,8,6,Heuristic,104,288,360
30,9,9,Greedy,120,424,505
30,9,9,Heuristic,120,424,505
30,10,7,Greedy,200,464,554
30,10,7,Heuristic,200,464,554
30,12,2,Greedy,112,416,248
30,12,2,Heuristic,112,416,248
30,21,3,Greedy,336,760,266
30,23,6,Simple,440,1488,716
30,24,2,Simple,456,1376,248
30,25,3,Heuristic,424,1080,266
30,29,4,Simple,680,2048,440
30,31,0,Simple,712,2160,392
30,36,8,Simple,1112,2624,456
30,49,1,Simple,1424,3704,674
30,49,5,Simple,1464,3656,537
30,50,9,Simple,1528,3704,594
30,53,7,Simple,1552,3904,1889
30,58,3,Simple,1512,3720,266
31,9,7,Greedy,88,432,513
31,9,7,Heuristic,88,432,513
31,11,3,Greedy,112,392,337
31,11,3,Heuristic,112,392,337
31,12,1,Greedy,240,664,772
31,12,1,Heuristic,240,664,772
31,13,5,Greedy,176,656,773
31,13,5,Heuristic,176,656,773
31,13,9,Greedy,96,656,773
31,13,9,Heuristic,96,656,773
31,15,8,Greedy,320,768,903
31,15,8,Heuristic,320,768,903
31,16,1,Simple,312,984,1128
31,16,4,Greedy,296,872,1016
31,16,4,Heuristic,296,872,1016
31,17,0,Greedy,336,960,1032
31,17,0,Heuristic,336,960,1032
31,18,6,Greedy,320,656,818
31,18,6,Heuristic,320,656,818
31,20,4,Simple,400,1192,1194
31,21,8,Simple,520,1248,1081
31,21,9,Simple,360,1296,773
31,22,2,Greedy,368,736,642
31,22,2,Heuristic,368,736,642
31,22,5,Simple,536,1376,951
31,23,6,Simple,520,1056,1174
31,24,2,Simple,456,896,642
31,25,0,Simple,656,1600,1032
31,26,7,Simple,632,1792,869
31,34,3,Simple,744,2232,337
32,6,4,Greedy,64,272,326
32,6,4,Heuristic,64,272,326
32,7,0,Greedy,56,312,375
32,7,0,Heuristic,56,312,375
32,7,8,Greedy,56,312,375
32,7,8,Heuristic,56,312,375
32,8,1,Greedy,88,408,480
32,8,1,Heuristic,88,408,480
32,8,5,Greedy,88,344,416
32,8,5,Heuristic,88,344,416
32,10,7,Greedy,136,416,506
32,10,7,Heuristic,136,416,506
32,11,6,Greedy,184,400,491
32,11,9,Greedy,136,528,546
32,11,9,Heuristic,136,528,546
32,12,6,Heuristic,216,480,572
32,13,2,Greedy,192,456,468
32,14,2,Heuristic,208,536,468
32,19,3,Greedy,312,664,298
32,19,3,Heuristic,312,664,298
32,20,4,Simple,464,1392,860
32,21,6,Simple,528,1200,750
32,24,0,Simple,536,1672,464
32,24,1,Simple,608,1688,747
32,24,2,Simple,528,1336,468
32,24,8,Simple,560,1672,464
32,26,7,Simple,584,1696,1307
32,26,9,Simple,584,1728,546
32,34,5,Simple,808,2424,683
32,35,3,Simple,704,1944,298
33,7,1,Greedy,120,248,311
33,7,1,Heuristic,120,248,311
33,7,8,Greedy,104,296,359
33,7,8,Heuristic,104,296,359
33,9,7,Greedy,128,360,441
33,9,7,Heuristic,128,360,441
33,10,0,Greedy,128,456,546
33,10,0,Heuristic,128,456,546
33,10,4,Greedy,208,464,554
33,10,4,Heuristic,208,464,554
33,10,5,Greedy,216,440,530
33,10,5,Heuristic,216,440,530
33,12,9,Greedy,224,504,458
33,12,9,Heuristic,224,504,458
33,13,6,Greedy,224,608,725
33,13,6,Heuristic,224,608,725
33,14,1,Simple,304,808,756
33,14,2,Greedy,232,592,637
33,14,5,Simple,320,760,708
33,14,9,Simple,288,664,458
33,15,0,Simple,304,856,546
33,15,2,Heuristic,264,672,637
33,15,3,Greedy,248,680,369
33,16,4,Simple,408,944,821
33,18,8,Simple,408,1176,626
33,19,3,Heuristic,368,1000,369
33,20,7,Simple,488,1240,1331
33,22,3,Simple,472,1240,369
33,27,6,Simple,632,1728,903
33,31,2,Simple,760,1952,637
34,4,1,Greedy,112,152,188
34,4,1,Heuristic,112,152,188
34,5,0,Greedy,112,192,237
34,5,0,Heuristic,112,192,237
34,5,8,Greedy,96,184,229
34,5,8,Heuristic,96,184,229
34,6,4,Greedy,120,264,318
34,6,4,Heuristic,120,264,318
34,7,5,Greedy,136,280,343
34,8,5,Heuristic,160,360,424
34,9,4,Simple,208,504,585
34,10,8,Simple,272,584,496
34,11,0,Simple,296,672,326
34,11,9,Heuristic,240,520,643
34,12,9,Greedy,272,592,732
34,13,5,Simple,336,760,691
34,13,7,Greedy,264,592,709
34,13,7,Heuristic,264,592,709
34,14,1,Simple,432,952,989
34,16,6,Greedy,328,704,824
34,16,9,Simple,424,912,821
34,17,3,Greedy,392,752,589
34,17,3,Heuristic,392,752,589
34,17,6,Heuristic,360,784,905
34,21,2,Greedy,344,952,817
34,21,2,Heuristic,344,952,817
34,21,6,Simple,488,1104,1261
34,27,7,Simple,704,1712,1065
34,30,2,Simple,624,1672,817
34,36,3,Simple,1112,2272,589
35,7,1,Greedy,88,320,383
35,7,1,Heuristic,88,320,383
35,7,4,Greedy,72,352,415
35,7,4,Heuristic,72,352,415
35,8,0,Greedy,48,360,432
35,8,0,Heuristic,48,360,432
35,8,8,Greedy,48,376,448
35,8,8,Heuristic,48,376,448
35,10,5,Greedy,120,352,442
35,10,5,Heuristic,120,352,442
35,10,9,Greedy,184,416,506
35,11,9,Heuristic,208,496,587
35,12,6,Greedy,160,536,644
35,12,6,Heuristic,160,536,644
35,12,7,Greedy,160,576,684
35,12,7,Heuristic,160,576,684
35,13,3,Greedy,136,464,500
35,13,3,Heuristic,136,464,500
35,16,2,Greedy,232,640,492
35,17,2,Heuristic,248,720,492
35,17,9,Simple,416,976,676
35,18,1,Simple,416,1200,828
35,18,7,Simple,416,1056,773
35,20,5,Simple,424,1152,531
35,23,0,Simple,656,1560,432
35,24,3,Simple,376,1344,500
35,25,8,Simple,632,1736,626
35,30,4,Simple,840,2192,860
35,35,6,Simple,816,2376,1089
35,37,2,Simple,848,2320,492
36,8,1,Greedy,120,368,440
36,8,1,Heuristic,120,368,440
36,8,4,Greedy,136,360,432
36,8,4,Heuristic,136,360,432
36,9,0,Greedy,208,408,489
36,9,0,Heuristic,208,408,489
36,10,4,Simple,216,520,610
36,11,5,Greedy,216,464,563
36,11,5,Heuristic,216,464,563
36,12,6,Greedy,192,440,548
36,12,6,Heuristic,192,440,548
36,12,8,Greedy,288,640,667
36,12,8,Heuristic,288,640,667
36,12,9,Greedy,248,584,692
36,12,9,Heuristic,248,584,692
36,13,7,Greedy,280,648,765
36,13,7,Heuristic,280,648,765
36,13,8,Simple,320,720,667
36,14,5,Simple,320,704,652
36,15,0,Simple,424,888,756
36,15,6,Simple,320,680,815
36,17,2,Greedy,328,664,436
36,17,2,Heuristic,328,664,436
36,19,1,Simple,432,1248,885
36,20,2,Simple,432,904,436
36,22,7,Simple,568,1368,1566
36,22,9,Simple,584,1384,781
36,24,3,Greedy,392,1096,533
36,24,3,Heuristic,392,1096,533
36,26,3,Simple,448,1256,533
37,8,0,Greedy,136,352,424
37,8,0,Heuristic,136,352,424
37,8,1,Greedy,128,336,408
37,8,1,Heuristic,128,336,408
37,8,5,Greedy,88,360,432
37,8,5,Heuristic,88,360,432
37,8,8,Greedy,168,304,376
37,8,8,Heuristic,168,304,376
37,9,4,Greedy,136,448,529
37,9,4,Heuristic,136,448,529
37,9,9,Greedy,88,432,513
37,9,9,Heuristic,88,432,513
37,10,7,Greedy,96,384,474
37,10,7,Heuristic,96,384,474
37,16,6,Greedy,136,496,640
37,16,6,Heuristic,136,496,640
37,22,1,Simple,512,1456,586
37,22,2,Greedy,264,768,560
37,22,2,Heuristic,264,768,560
37,22,3,Greedy,440,1024,362
37,22,3,Heuristic,440,1024,362
37,24,5,Simple,520,1640,521
37,25,0,Simple,528,1712,513
37,25,8,Simple,728,1664,465
37,28,9,Simple,632,1952,602
37,34,7,Simple,888,2304,1542
37,35,4,Simple,992,2528,1152
37,37,3,Simple,856,2224,362
37,37,6,Simple,952,2176,1174
37,40,2,Simple,888,2208,560
38,7,1,Greedy,120,344,407
38,7,1,Heuristic,120,344,407
38,7,4,Greedy,96,240,303
38,7,4,Heuristic,96,240,303
38,7,8,Greedy,136,320,383
38,7,8,Heuristic,136,320,383
38,8,0,Greedy,112,312,303
38,8,0,Heuristic,112,312,303
38,9,8,Simple,208,480,561
38,10,5,Greedy,192,480,570
38,10,5,Heuristic,192,480,570
38,11,9,Greedy,208,576,675
38,11,9,Heuristic,208,576,675
38,12,1,Simple,312,744,852
38,12,7,Greedy,240,592,700
38,12,7,Heuristic,240,592,700
38,13,0,Simple,264,712,303
38,13,5,Simple,296,720,659
38,13,6,Greedy,184,584,701
38,13,6,Heuristic,184,584,701
38,14,2,Greedy,192,568,613
38,14,9,Simple,328,816,764
38,15,2,Heuristic,200,648,613
38,17,4,Simple,496,1040,837
38,19,3,Greedy,232,856,476
38,20,3,Heuristic,248,936,476
38,21,7,Simple,488,1312,1412
38,26,6,Simple,624,1624,879
38,28,3,Simple,472,1576,476
38,30,2,Simple,704,1848,613
39,8,1,Greedy,192,408,480
39,8,1,Heuristic,192,408,480
39,9,0,Greedy,96,440,521
39,9,0,Heuristic,96,440,521
39,9,4,Greedy,144,456,537
39,9,4,Heuristic,144,456,537
39,9,9,Greedy,104,392,473
39,9,9,Heuristic,104,392,473
39,11,7,Greedy,168,480,579
39,11,7,Heuristic,168,480,579
39,13,5,Greedy,216,648,765
39,13,5,Heuristic,216,648,765
39,13,8,Greedy,248,712,829
39,13,8,Heuristic,248,712,829
39,14,6,Greedy,216,664,790
39,14,6,Heuristic,216,664,790
39,16,2,Greedy,288,632,614
39,16,2,Heuristic,288,632,614
39,18,0,Simple,376,1160,877
39,18,8,Simple,368,1112,829
39,19,4,Simple,480,1256,982
39,20,3,Greedy,216,696,355
39,22,3,Heuristic,280,856,355
39,26,1,Simple,808,1848,925
39,26,5,Simple,688,1688,765
39,27,6,Simple,632,1704,968
39,27,9,Simple,736,1832,829
39,28,7,Simple,784,1840,1558
39,30,2,Simple,728,1752,614
39,40,3,Simple,912,2296,355
40,7,8,Greedy,56,280,343
40,7,8,Heuristic,56,280,343
40,8,4,Greedy,128,328,400
40,8,4,Heuristic,128,328,400
40,10,8,Simple,136,520,610
40,11,1,Simple,280,592,691
40,11,1,Greedy,280,592,691
40,11,1,Heuristic,280,592,691
40,11,5,Greedy,216,592,691
40,11,5,Heuristic,216,592,691
40,12,0,Greedy,192,408,451
40,12,0,Heuristic,192,408,451
40,12,6,Greedy,240,528,636
40,12,6,Heuristic,240,528,636
40,13,9,Greedy,248,664,781
40,13,9,Heuristic,248,664,781
40,14,7,Greedy,296,760,886
40,14,7,Heuristic,296,760,886
40,15,5,Simple,384,912,869
40,16,0,Simple,312,728,451
40,16,3,Greedy,288,744,726
40,16,3,Heuristic,288,744,726
40,22,2,Greedy,424,744,380
40,22,2,Heuristic,424,744,380
40,22,4,Simple,640,1448,756
40,22,7,Simple,560,1400,1064
40,24,9,Simple,656,1544,870
40,26,3,Simple,528,1544,726
40,26,6,Simple,760,1648,1526
40,27,2,Simple,592,1144,380
41,9,4,Greedy,152,496,577
41,9,4,Heuristic,152,496,577
41,10,1,Greedy,216,480,570
41,10,1,Heuristic,216,480,570
41,10,6,Greedy,168,456,546
41,10,6,Heuristic,168,456,546
41,12,5,Greedy,224,552,660
41,12,5,Heuristic,224,552,660
41,12,8,Greedy,280,648,756
41,12,8,Heuristic,280,648,756
41,12,9,Greedy,280,600,708
41,12,9,Heuristic,280,600,708
41,13,0,Greedy,256,648,684
41,13,0,Heuristic,256,648,684
41,13,4,Simple,296,816,933
41,13,6,Simple,280,696,813
41,13,7,Greedy,272,680,797
41,13,7,Heuristic,272,680,797
41,15,0,Simple,336,808,684
41,15,2,Greedy,176,560,346
41,15,2,Heuristic,176,560,346
41,15,8,Simple,392,888,845
41,16,1,Simple,432,960,837
41,18,5,Simple,392,1032,660
41,18,9,Simple,464,1080,797
41,19,7,Simple,448,1160,1331
41,21,3,Greedy,264,800,445
41,21,3,Heuristic,264,800,445
41,22,2,Simple,464,1120,346
41,27,3,Simple,408,1280,445
42,5,4,Greedy,72,184,229
42,5,4,Heuristic,72,184,229
42,6,8,Greedy,144,256,310
42,6,8,Heuristic,144,256,310
42,7,1,Greedy,144,352,415
42,7,1,Heuristic,144,352,415
42,8,0,Greedy,120,360,351
42,8,0,Heuristic,120,360,351
42,9,7,Greedy,144,376,457
42,9,7,Heuristic,144,376,457
42,10,5,Greedy,128,408,498
42,10,5,Heuristic,128,408,498
42,10,6,Greedy,120,424,514
42,10,6,Heuristic,120,424,514
42,11,3,Greedy,128,400,345
42,11,3,Heuristic,128,400,345
42,12,9,Greedy,240,592,538
42,12,9,Heuristic,240,592,538
42,15,2,Greedy,176,592,362
42,15,2,Heuristic,176,592,362
42,18,9,Simple,416,1072,538
42,19,1,Simple,552,1312,860
42,19,5,Simple,488,1128,676
42,20,7,Simple,488,1256,724
42,23,3,Simple,480,1360,345
42,23,8,Simple,712,1616,666
42,27,0,Simple,832,1880,351
42,27,4,Simple,784,1944,674
42,30,6,Simple,840,2024,959
42,38,2,Simple,976,2432,362
43,8,4,Greedy,80,280,352
43,8,4,Heuristic,80,280,352
43,10,1,Greedy,184,544,634
43,10,1,Heuristic,184,544,634
43,11,0,Greedy,120,432,531
43,11,0,Heuristic,120,432,531
43,11,9,Greedy,216,584,683
43,11,9,Heuristic,216,584,683
43,12,5,Greedy,216,568,676
43,12,5,Heuristic,216,568,676
43,12,7,Greedy,192,584,692
43,12,7,Heuristic,192,584,692
43,13,8,Greedy,192,744,780
43,13,8,Heuristic,192,744,780
43,14,6,Greedy,128,488,614
43,14,6,Heuristic,128,488,614
43,17,2,Greedy,72,584,518
43,17,2,Heuristic,72,584,518
43,18,6,Simple,248,808,881
43,20,4,Simple,480,1240,886
43,24,2,Simple,256,1144,518
43,25,0,Simple,600,1552,709
43,25,1,Simple,680,1744,901
43,25,8,Simple,536,1704,780
43,29,7,Simple,664,1944,2205
43,30,3,Greedy,464,1352,428
43,31,3,Heuristic,496,1432,428
43,32,3,Simple,536,1512,428
43,33,5,Simple,928,2248,765
43,33,9,Simple,880,2344,772
44,8,0,Greedy,88,368,440
44,8,0,Heuristic,88,368,440
44,8,4,Greedy,96,400,472
44,8,4,Heuristic,96,400,472
44,13,8,Greedy,264,720,837
44,13,8,Heuristic,264,720,837
44,14,1,Greedy,352,832,958
44,14,1,Heuristic,352,832,958
44,15,1,Simple,400,912,1047
44,15,5,Greedy,264,792,927
44,15,5,Heuristic,264,792,927
44,16,7,Greedy,360,920,1064
44,16,7,Heuristic,360,920,1064
44,17,0,Simple,368,1088,974
44,17,6,Greedy,232,512,665
44,17,6,Heuristic,232,512,665
44,17,9,Greedy,344,952,1024
44,17,9,Heuristic,344,952,1024
44,18,3,Greedy,288,808,808
44,18,3,Heuristic,288,808,808
44,18,7,Simple,432,1080,1242
44,18,8,Simple,432,1120,1015
44,19,4,Simple,512,1280,1273
44,19,5,Simple,432,1112,1105
44,21,3,Simple,384,1048,808
44,22,6,Simple,472,912,1110
44,24,9,Simple,656,1512,1024
44,32,2,Simple,528,992,449
44,32,2,Greedy,528,992,449
44,32,2,Heuristic,528,992,449
45,7,1,Greedy,88,304,367
45,7,1,Heuristic,88,304,367
45,8,5,Greedy,176,328,400
45,8,5,Heuristic,176,328,400
45,9,7,Greedy,152,360,441
45,9,7,Heuristic,152,360,441
45,10,8,Greedy,192,440,530
45,10,8,Heuristic,192,440,530
45,11,9,Greedy,168,568,505
45,11,9,Heuristic,168,568,505
45,12,3,Greedy,160,464,353
45,12,3,Heuristic,160,464,353
45,13,1,Simple,256,784,901
45,14,4,Simple,264,640,766
45,14,4,Greedy,264,640,766
45,14,4,Heuristic,264,640,766
45,15,0,Simple,256,672,726
45,15,0,Greedy,256,672,726
45,15,0,Heuristic,256,672,726
45,17,7,Simple,392,1000,708
45,18,3,Simple,352,944,353
45,19,6,Greedy,360,912,1083
45,19,6,Heuristic,360,912,1083
45,20,6,Simple,392,992,1172
45,22,8,Simple,656,1400,975
45,22,9,Simple,544,1448,505
45,23,2,Greedy,480,1064,963
45,23,2,Heuristic,480,1064,963
45,24,2,Simple,528,1144,963
45,25,5,Simple,712,1688,667
46,5,8,Greedy,64,184,229
46,5,8,Heuristic,64,184,229
46,6,0,Greedy,72,240,294
46,6,0,Heuristic,72,240,294
46,6,4,Greedy,112,208,262
46,6,4,Heuristic,112,208,262
46,7,1,Greedy,112,320,383
46,7,1,Heuristic,112,320,383
46,10,5,Greedy,216,480,570
46,10,5,Heuristic,216,480,570
46,12,0,Simple,288,720,383
46,12,4,Simple,256,688,796
46,12,9,Greedy,200,528,636
46,12,9,Heuristic,200,528,636
46,14,6,Greedy,192,592,718
46,14,6,Heuristic,192,592,718
46,16,1,Simple,416,1040,1184
46,16,7,Greedy,304,848,992
46,16,7,Heuristic,304,848,992
46,16,8,Simple,432,1064,674
46,17,3,Greedy,208,808,880
46,17,3,Heuristic,208,808,880
46,17,5,Simple,448,1040,748
46,17,6,Simple,296,832,985
46,17,9,Simple,368,928,992
46,18,2,Greedy,272,808,654
46,18,2,Heuristic,272,808,654
46,21,2,Simple,352,1048,654
46,35,7,Simple,904,2368,1081
46,41,3,Simple,1024,2728,880
47,6,0,Greedy,56,248,302
47,6,0,Heuristic,56,248,302
47,6,1,Greedy,96,248,302
47,6,1,Heuristic,96,248,302
47,6,4,Greedy,56,256,310
47,6,4,Heuristic,56,256,310
47,7,8,Greedy,72,288,351
47,7,8,Heuristic,72,288,351
47,10,9,Greedy,160,416,506
47,10,9,Heuristic,160,416,506
47,12,1,Simple,304,728,836
47,12,5,Greedy,176,512,458
47,12,5,Heuristic,176,512,458
47,13,6,Greedy,136,496,597
47,13,8,Simple,280,768,796
47,14,6,Heuristic,152,576,678
47,15,7,Greedy,376,712,847
47,15,7,Heuristic,376,712,847
47,16,3,Greedy,240,632,695
47,16,3,Heuristic,240,632,695
47,16,5,Simple,336,832,458
47,18,0,Simple,512,1208,391
47,18,2,Greedy,208,704,550
47,18,2,Heuristic,208,704,550
47,19,7,Simple,544,1032,936
47,19,9,Simple,472,1136,951
47,21,4,Simple,528,1456,1022
47,23,6,Simple,408,1296,1034
47,25,3,Simple,528,1352,695
47,26,2,Simple,456,1344,550
48,7,1,Greedy,88,288,351
48,7,1,Heuristic,88,288,351
48,7,9,Greedy,48,224,287
48,7,9,Heuristic,48,224,287
48,8,5,Greedy,88,344,416
48,8,5,Heuristic,88,344,416
48,10,0,Greedy,120,456,546
48,10,0,Heuristic,120,456,546
48,11,4,Greedy,104,440,539
48,11,4,Heuristic,104,440,539
48,13,7,Greedy,264,584,701
48,13,7,Heuristic,264,584,701
48,13,8,Greedy,160,536,491
48,13,8,Heuristic,160,536,491
48,15,3,Greedy,280,536,517
48,15,3,Heuristic,280,536,517
48,17,6,Greedy,288,712,865
48,17,6,Heuristic,288,712,865
48,19,2,Greedy,328,704,721
48,19,2,Heuristic,328,704,721
48,23,6,Simple,448,1192,1043
48,25,2,Simple,496,1184,721
48,32,4,Simple,848,2120,1073
48,38,8,Simple,1056,2536,491
48,42,0,Simple,1152,3016,813
48,42,1,Simple,1424,3088,885
48,42,5,Simple,1240,3064,861
48,43,7,Simple,1416,2984,879
48,43,9,Simple,1296,3104,821
48,45,3,Simple,1264,2936,517
49,9,1,Greedy,152,528,609
49,9,1,Heuristic,152,528,609
49,10,7,Greedy,152,432,522
49,10,7,Heuristic,152,432,522
49,11,5,Greedy,208,512,611
49,11,5,Heuristic,208,512,611
49,11,8,Greedy,256,656,755
49,11,8,Heuristic,256,656,755
49,11,9,Greedy,192,544,643
49,11,9,Heuristic,192,544,643
49,12,8,Simple,280,736,844
49,13,0,Greedy,280,752,869
49,13,0,Heuristic,280,752,869
49,13,4,Greedy,320,800,917
49,13,4,Heuristic,320,800,917
49,14,6,Greedy,288,712,838
49,14,6,Heuristic,288,712,838
49,16,0,Simple,368,992,869
49,16,2,Greedy,264,696,686
49,16,2,Heuristic,264,696,686
49,16,3,Greedy,288,632,330
49,16,3,Heuristic,288,632,330
49,16,4,Simple,456,1040,1006
49,17,1,Simple,456,1168,965
49,17,5,Simple,400,992,611
49,21,9,Simple,552,1344,643
49,22,6,Simple,576,1352,1016
49,24,2,Simple,552,1336,686
49,29,7,Simple,728,1952,1056
49,31,3,Simple,800,1832,330
50,5,1,Greedy,56,144,189
50,5,1,Heuristic,56,144,189
50,7,7,Greedy,72,264,327
50,7,7,Heuristic,72,264,327
50,7,9,Greedy,64,264,327
50,7,9,Heuristic,64,264,327
50,8,8,Greedy,120,320,392
50,8,8,Heuristic,120,320,392
50,9,4,Greedy,136,440,521
50,9,4,Heuristic,136,440,521
50,10,0,Greedy,160,496,505
50,10,0,Heuristic,160,496,505
50,12,8,Simple,232,640,748
50,13,1,Simple,320,784,901
50,14,0,Simple,296,816,505
50,14,5,Simple,280,712,352
50,14,5,Greedy,280,712,352
50,14,5,Heuristic,280,712,352
50,14,6,Greedy,272,688,814
50,14,6,Heuristic,272,688,814
50,15,4,Simple,344,920,966
50,15,9,Simple,240,904,950
50,18,2,Greedy,328,880,718
50,18,2,Heuristic,328,880,718
50,19,7,Simple,528,1224,1395
50,21,3,Greedy,448,792,167
50,21,3,Heuristic,448,792,167
50,24,3,Simple,552,1032,167
50,42,6,Simple,1224,2928,1170
50,45,2,Simple,1248,3040,718
51,8,1,Greedy,112,376,448
51,8,1,Heuristic,112,376,448
51,9,5,Greedy,136,360,441
51,9,5,Heuristic,136,360,441
51,10,0,Greedy,152,488,578
51,10,0,Heuristic,152,488,578
51,10,4,Greedy,168,456,546
51,10,4,Heuristic,168,456,546
51,10,7,Greedy,144,424,514
51,10,7,Heuristic,144,424,514
51,10,8,Greedy,160,528,618
51,10,8,Heuristic,160,528,618
51,10,9,Greedy,176,368,458
51,10,9,Heuristic,176,368,458
51,12,3,Greedy,128,472,426
51,12,3,Heuristic,128,472,426
51,14,1,Simple,328,856,626
51,14,7,Simple,304,744,692
51,15,5,Simple,304,840,530
51,15,9,Simple,312,768,458
51,22,6,Greedy,288,744,926
51,23,6,Heuristic,344,824,1007
51,24,0,Simple,584,1608,578
51,24,8,Simple,528,1648,618
51,27,2,Greedy,416,1000,911
51,31,3,Simple,680,1992,426
51,34,2,Heuristic,712,1560,911
51,35,4,Simple,1136,2456,1703
51,43,6,Simple,1032,2424,1986
51,52,2,Simple,1376,3000,911
52,10,1,Greedy,168,424,514
52,10,1,Heuristic,168,424,514
52,11,4,Greedy,168,576,675
52,11,4,Heuristic,168,576,675
52,11,5,Greedy,224,496,595
52,11,5,Heuristic,224,496,595
52,11,8,Greedy,208,496,595
52,11,8,Heuristic,208,496,595
52,12,0,Greedy,176,488,515
52,12,0,Heuristic,176,488,515
52,14,8,Simple,304,736,684
52,15,7,Greedy,264,768,903
52,15,7,Heuristic,264,768,903
52,15,9,Greedy,320,760,895
52,15,9,Heuristic,320,760,895
52,16,3,Greedy,312,760,823
52,16,3,Heuristic,312,760,823
52,17,1,Simple,368,984,959
52,19,5,Simple,496,1136,951
52,19,7,Simple,384,1088,992
52,20,6,Greedy,408,1144,1324
52,20,6,Heuristic,408,1144,1324
52,20,9,Simple,496,1160,895
52,21,4,Simple,488,1376,1476
52,22,2,Greedy,312,1056,1044
52,22,2,Heuristic,312,1056,1044
52,23,0,Simple,608,1368,515
52,23,3,Simple,512,1320,823
52,26,6,Simple,608,1624,1502
52,30,2,Simple,560,1696,1044
53,8,0,Greedy,168,344,416
53,8,0,Heuristic,168,344,416
53,8,4,Greedy,120,320,392
53,8,4,Heuristic,120,320,392
53,8,8,Greedy,192,384,456
53,8,8,Heuristic,192,384,456
53,9,1,Greedy,184,480,561
53,9,1,Heuristic,184,480,561
53,10,5,Greedy,224,568,658
53,10,5,Heuristic,224,568,658
53,10,9,Greedy,240,544,634
53,10,9,Heuristic,240,544,634
53,12,7,Greedy,176,552,660
53,12,7,Heuristic,176,552,660
53,13,4,Simple,224,720,837
53,15,3,Greedy,216,568,484
53,15,3,Heuristic,216,568,484
53,15,6,Greedy,224,664,799
53,16,2,Greedy,240,624,760
53,16,6,Heuristic,256,744,880
53,18,2,Heuristic,304,784,760
53,22,1,Simple,640,1520,828
53,22,8,Simple,664,1504,634
53,28,0,Simple,784,1944,505
53,28,5,Simple,832,2008,658
53,33,6,Simple,872,2104,1058
53,34,9,Simple,1224,2464,812
53,35,2,Simple,1048,2144,760
53,47,7,Simple,1272,3352,927
53,51,3,Simple,1496,3448,484
54,6,1,Greedy,96,272,326
54,6,1,Heuristic,96,272,326
54,6,9,Greedy,96,280,334
54,6,9,Heuristic,96,280,334
54,7,7,Greedy,136,272,335
54,7,7,Heuristic,136,272,335
54,9,5,Greedy,200,408,489
54,9,5,Heuristic,200,408,489
54,9,8,Greedy,224,488,569
